invoice_id,vendor_id,inventory_id,purchase_date,quantity,unit_cost,total_cost,payment_status,account_code,delivery_date
INVX02410902,V001,INV0025,2025-04-20,0,4.67,0.0,Paid,AC6049,2025-04-22
INVX02411000,V001,INV0025,2025-04-21,2,15.67,31.34,Pending,AC1617,2025-04-24
INVX02411001,V001,INV0025,2025-04-21,11,18.83,207.13,Pending,AC4209,2025-04-21
INVX02411002,V001,INV0025,2025-04-21,0,14.43,0.0,Pending,AC8318,2025-04-23
INVX02411100,V001,INV0025,2025-04-22,9,4.61,41.49,Paid,AC9923,2025-04-25
INVX02411101,V001,INV0025,2025-04-22,14,11.42,159.88,Pending,AC1227,2025-04-26
INVX02411102,V001,INV0025,2025-04-22,0,2.09,0.0,Paid,AC9901,2025-04-24
INVX02411200,V001,INV0025,2025-04-23,12,9.66,115.92,Pending,AC9753,2025-04-25
INVX02411300,V001,INV0025,2025-04-24,5,11.02,55.1,Pending,AC4329,2025-04-27
INVX02411301,V001,INV0025,2025-04-24,0,17.97,0.0,Pending,AC6191,2025-04-25
INVX02411302,V001,INV0025,2025-04-24,0,5.8,0.0,Paid,AC9164,2025-04-28
INVX02411400,V001,INV0025,2025-04-25,2,5.97,11.94,Paid,AC2441,2025-04-25
INVX02411401,V001,INV0025,2025-04-25,8,19.28,154.24,Pending,AC3608,2025-04-25
INVX02411500,V001,INV0025,2025-04-26,9,19.6,176.4,Pending,AC3700,2025-04-26
INVX02411501,V001,INV0025,2025-04-26,5,12.87,64.35,Pending,AC1432,2025-04-28
INVX02411600,V001,INV0025,2025-04-27,9,14.97,134.73,Paid,AC5806,2025-05-01
INVX02411601,V001,INV0025,2025-04-27,11,2.25,24.75,Pending,AC2467,2025-04-27
INVX02411602,V001,INV0025,2025-04-27,11,5.7,62.7,Pending,AC5478,2025-04-27
INVX02411700,V001,INV0025,2025-04-28,3,11.63,34.89,Pending,AC9607,2025-05-02
INVX02411800,V001,INV0025,2025-04-29,9,15.38,138.42,Paid,AC2753,2025-05-01
INVX02411801,V001,INV0025,2025-04-29,0,8.85,0.0,Paid,AC8020,2025-04-30
INVX02411900,V001,INV0025,2025-04-30,1,10.76,10.76,Pending,AC8713,2025-04-30
INVX02411901,V001,INV0025,2025-04-30,0,17.62,0.0,Paid,AC2136,2025-05-04
INVX02412000,V001,INV0025,2025-05-01,5,14.0,70.0,Pending,AC6083,2025-05-03
INVX02412100,V001,INV0025,2025-05-02,13,10.34,134.42,Paid,AC8410,2025-05-02
INVX02412101,V001,INV0025,2025-05-02,8,10.07,80.56,Pending,AC7109,2025-05-05
INVX02412200,V001,INV0025,2025-05-03,14,9.8,137.2,Paid,AC7854,2025-05-03
INVX02412201,V001,INV0025,2025-05-03,14,11.28,157.92,Paid,AC1011,2025-05-06
INVX02412202,V001,INV0025,2025-05-03,2,17.7,35.4,Paid,AC8799,2025-05-06
INVX02412300,V001,INV0025,2025-05-04,1,18.72,18.72,Paid,AC3063,2025-05-05
INVX02412400,V001,INV0025,2025-05-05,9,18.44,165.96,Pending,AC2944,2025-05-07
INVX02412401,V001,INV0025,2025-05-05,5,16.35,81.75,Paid,AC4761,2025-05-05
INVX02412500,V001,INV0025,2025-05-06,12,7.53,90.36,Paid,AC1197,2025-05-10
INVX02412501,V001,INV0025,2025-05-06,3,17.92,53.76,Paid,AC1590,2025-05-10
INVX02412502,V001,INV0025,2025-05-06,5,10.42,52.1,Pending,AC4558,2025-05-09
INVX02412600,V001,INV0025,2025-05-07,13,7.09,92.17,Paid,AC1625,2025-05-11
INVX02412700,V001,INV0025,2025-05-08,8,18.75,150.0,Pending,AC8233,2025-05-09
INVX02412701,V001,INV0025,2025-05-08,13,18.37,238.81,Paid,AC1550,2025-05-09
INVX02412702,V001,INV0025,2025-05-08,3,15.83,47.49,Paid,AC6964,2025-05-11
INVX02412800,V001,INV0025,2025-05-09,6,7.44,44.64,Paid,AC8710,2025-05-11
INVX02412801,V001,INV0025,2025-05-09,7,11.55,80.85,Paid,AC5044,2025-05-11
INVX02412900,V001,INV0025,2025-05-10,11,4.92,54.12,Paid,AC4188,2025-05-10
INVX02413000,V001,INV0025,2025-05-11,6,16.4,98.4,Pending,AC7574,2025-05-15
INVX02413100,V001,INV0025,2025-05-12,11,16.93,186.23,Paid,AC1721,2025-05-12
INVX02413101,V001,INV0025,2025-05-12,13,18.13,235.69,Paid,AC7106,2025-05-16
INVX02413102,V001,INV0025,2025-05-12,9,15.28,137.52,Pending,AC9041,2025-05-13
INVX02413200,V001,INV0025,2025-05-13,7,7.3,51.1,Pending,AC3594,2025-05-13
INVX02413300,V001,INV0025,2025-05-14,3,16.83,50.49,Pending,AC2402,2025-05-18
INVX02413301,V001,INV0025,2025-05-14,1,1.06,1.06,Paid,AC6950,2025-05-14
INVX02413302,V001,INV0025,2025-05-14,14,6.01,84.14,Paid,AC7272,2025-05-16
INVX02413400,V001,INV0025,2025-05-15,3,13.54,40.62,Pending,AC3105,2025-05-17
INVX02413401,V001,INV0025,2025-05-15,13,8.31,108.03,Pending,AC2614,2025-05-15
INVX02413402,V001,INV0025,2025-05-15,13,2.74,35.62,Pending,AC5969,2025-05-18
INVX02413500,V001,INV0025,2025-05-16,5,13.59,67.95,Pending,AC8717,2025-05-18
INVX02413501,V001,INV0025,2025-05-16,8,7.32,58.56,Pending,AC8576,2025-05-17
INVX02413600,V001,INV0025,2025-05-17,4,17.62,70.48,Pending,AC3717,2025-05-17
INVX02413700,V001,INV0025,2025-05-18,2,19.43,38.86,Paid,AC2309,2025-05-18
INVX02413800,V001,INV0025,2025-05-19,9,5.46,49.14,Paid,AC8422,2025-05-22
INVX02413801,V001,INV0025,2025-05-19,9,7.9,71.1,Pending,AC9877,2025-05-23
INVX02413802,V001,INV0025,2025-05-19,3,11.18,33.54,Paid,AC3525,2025-05-22
INVX02413900,V001,INV0025,2025-05-20,5,17.77,88.85,Paid,AC2743,2025-05-21
INVX02413901,V001,INV0025,2025-05-20,1,13.73,13.73,Pending,AC5948,2025-05-21
INVX02414000,V001,INV0025,2025-05-21,8,7.12,56.96,Paid,AC1572,2025-05-23
INVX02414001,V001,INV0025,2025-05-21,1,3.11,3.11,Pending,AC2666,2025-05-24
INVX02414002,V001,INV0025,2025-05-21,2,12.33,24.66,Paid,AC9537,2025-05-23
INVX02414100,V001,INV0025,2025-05-22,2,2.17,4.34,Paid,AC7892,2025-05-26
INVX02414200,V001,INV0025,2025-05-23,3,19.31,57.93,Paid,AC2883,2025-05-23
INVX02414201,V001,INV0025,2025-05-23,0,17.07,0.0,Paid,AC3961,2025-05-26
INVX02414300,V001,INV0025,2025-05-24,9,14.52,130.68,Paid,AC3816,2025-05-28
INVX02414301,V001,INV0025,2025-05-24,6,11.09,66.54,Paid,AC6042,2025-05-26
INVX02414302,V001,INV0025,2025-05-24,6,16.08,96.48,Pending,AC2895,2025-05-26
INVX02414400,V001,INV0025,2025-05-25,6,10.77,64.62,Pending,AC8043,2025-05-28
INVX02414401,V001,INV0025,2025-05-25,2,12.65,25.3,Paid,AC8728,2025-05-26
INVX02414500,V001,INV0025,2025-05-26,9,3.91,35.19,Paid,AC1058,2025-05-27
INVX02414501,V001,INV0025,2025-05-26,6,7.57,45.42,Paid,AC1659,2025-05-26
INVX02414600,V001,INV0025,2025-05-27,10,10.43,104.3,Pending,AC3228,2025-05-29
INVX02414700,V001,INV0025,2025-05-28,4,7.52,30.08,Paid,AC2422,2025-05-28
INVX02414701,V001,INV0025,2025-05-28,10,18.45,184.5,Pending,AC6742,2025-05-29
INVX02414800,V001,INV0025,2025-05-29,9,3.63,32.67,Paid,AC7677,2025-05-31
INVX02414900,V001,INV0025,2025-05-30,8,13.14,105.12,Paid,AC8999,2025-05-30
INVX02414901,V001,INV0025,2025-05-30,9,13.26,119.34,Pending,AC8498,2025-06-03
INVX02415000,V001,INV0025,2025-05-31,6,2.19,13.14,Pending,AC6378,2025-06-04
INVX02415100,V001,INV0025,2025-06-01,8,18.99,151.92,Pending,AC1998,2025-06-04
INVX02415200,V001,INV0025,2025-06-02,10,16.35,163.5,Paid,AC5392,2025-06-02
INVX02415201,V001,INV0025,2025-06-02,4,7.96,31.84,Pending,AC2697,2025-06-06
INVX02415202,V001,INV0025,2025-06-02,5,12.09,60.45,Paid,AC2711,2025-06-06
INVX02415300,V001,INV0025,2025-06-03,10,8.93,89.3,Paid,AC6969,2025-06-06
INVX02415301,V001,INV0025,2025-06-03,2,7.52,15.04,Paid,AC1194,2025-06-06
INVX02415302,V001,INV0025,2025-06-03,2,5.74,11.48,Paid,AC5993,2025-06-04
INVX02415400,V001,INV0025,2025-06-04,10,1.44,14.4,Paid,AC1145,2025-06-04
INVX02415401,V001,INV0025,2025-06-04,7,17.93,125.51,Pending,AC4082,2025-06-05
INVX02415500,V001,INV0025,2025-06-05,1,15.62,15.62,Paid,AC2087,2025-06-08
INVX02415501,V001,INV0025,2025-06-05,5,7.23,36.15,Pending,AC7554,2025-06-07
INVX02415502,V001,INV0025,2025-06-05,10,19.84,198.4,Paid,AC1648,2025-06-07
INVX02415600,V001,INV0025,2025-06-06,7,17.6,123.2,Paid,AC7666,2025-06-10
INVX02415601,V001,INV0025,2025-06-06,10,17.38,173.8,Pending,AC1829,2025-06-08
INVX02415602,V001,INV0025,2025-06-06,11,19.11,210.21,Paid,AC8318,2025-06-06
INVX02415700,V001,INV0025,2025-06-07,11,8.19,90.09,Paid,AC8862,2025-06-08
INVX02415701,V001,INV0025,2025-06-07,5,6.58,32.9,Pending,AC7782,2025-06-07
INVX02415800,V001,INV0025,2025-06-08,13,18.12,235.56,Paid,AC1130,2025-06-12
INVX02415900,V001,INV0025,2025-06-09,1,7.53,7.53,Pending,AC6725,2025-06-10
INVX02415901,V001,INV0025,2025-06-09,12,13.48,161.76,Paid,AC3460,2025-06-11
INVX02415902,V001,INV0025,2025-06-09,9,7.11,63.99,Paid,AC8886,2025-06-13
INVX02416000,V001,INV0025,2025-06-10,12,17.9,214.8,Pending,AC1539,2025-06-14
INVX02416100,V001,INV0025,2025-06-11,0,11.76,0.0,Pending,AC3118,2025-06-13
INVX02416101,V001,INV0025,2025-06-11,0,15.24,0.0,Paid,AC3931,2025-06-13
INVX02416102,V001,INV0025,2025-06-11,0,11.87,0.0,Pending,AC7256,2025-06-12
INVX02416200,V001,INV0025,2025-06-12,9,12.66,113.94,Paid,AC1941,2025-06-15
INVX02416201,V001,INV0025,2025-06-12,12,14.35,172.2,Paid,AC1340,2025-06-13
INVX02416202,V001,INV0025,2025-06-12,5,8.78,43.9,Pending,AC8460,2025-06-12
INVX02416300,V001,INV0025,2025-06-13,4,3.87,15.48,Pending,AC5222,2025-06-13
INVX02416301,V001,INV0025,2025-06-13,7,19.76,138.32,Paid,AC8129,2025-06-14
INVX02416400,V001,INV0025,2025-06-14,2,11.19,22.38,Paid,AC4068,2025-06-14
INVX02416401,V001,INV0025,2025-06-14,3,11.14,33.42,Pending,AC6528,2025-06-17
INVX02416402,V001,INV0025,2025-06-14,11,12.72,139.92,Paid,AC2908,2025-06-18
INVX02416500,V001,INV0025,2025-06-15,12,4.35,52.2,Paid,AC2195,2025-06-16
INVX02416501,V001,INV0025,2025-06-15,14,9.83,137.62,Pending,AC3403,2025-06-19
INVX02416600,V001,INV0025,2025-06-16,14,14.65,205.1,Pending,AC7314,2025-06-20
INVX02416601,V001,INV0025,2025-06-16,7,13.85,96.95,Pending,AC1869,2025-06-19
INVX02416602,V001,INV0025,2025-06-16,8,8.14,65.12,Pending,AC7595,2025-06-17
INVX02416700,V001,INV0025,2025-06-17,2,8.26,16.52,Paid,AC5135,2025-06-17
INVX02416701,V001,INV0025,2025-06-17,7,8.29,58.03,Pending,AC3127,2025-06-17
INVX02416702,V001,INV0025,2025-06-17,14,1.23,17.22,Pending,AC6746,2025-06-20
INVX02416800,V001,INV0025,2025-06-18,9,4.13,37.17,Paid,AC9557,2025-06-19
INVX02416801,V001,INV0025,2025-06-18,1,12.04,12.04,Pending,AC6536,2025-06-21
INVX02416900,V001,INV0025,2025-06-19,12,18.02,216.24,Paid,AC3122,2025-06-22
INVX02416901,V001,INV0025,2025-06-19,2,2.25,4.5,Pending,AC8874,2025-06-19
INVX02417000,V001,INV0025,2025-06-20,5,16.93,84.65,Paid,AC6630,2025-06-20
INVX02417001,V001,INV0025,2025-06-20,1,17.47,17.47,Paid,AC9974,2025-06-21
INVX02417002,V001,INV0025,2025-06-20,4,19.16,76.64,Pending,AC5504,2025-06-22
INVX02417100,V001,INV0025,2025-06-21,0,18.76,0.0,Paid,AC5762,2025-06-21
INVX02417101,V001,INV0025,2025-06-21,0,13.16,0.0,Paid,AC9310,2025-06-24
INVX02417200,V001,INV0025,2025-06-22,8,7.59,60.72,Pending,AC9710,2025-06-26
INVX02417201,V001,INV0025,2025-06-22,2,15.09,30.18,Pending,AC9964,2025-06-25
INVX02417300,V001,INV0025,2025-06-23,14,6.31,88.34,Paid,AC1884,2025-06-23
INVX02417301,V001,INV0025,2025-06-23,2,13.83,27.66,Paid,AC5460,2025-06-25
INVX02417302,V001,INV0025,2025-06-23,0,14.46,0.0,Pending,AC1342,2025-06-23
INVX02417400,V001,INV0025,2025-06-24,8,19.97,159.76,Paid,AC9410,2025-06-25
INVX02417401,V001,INV0025,2025-06-24,0,3.77,0.0,Paid,AC2233,2025-06-24
INVX02417500,V001,INV0025,2025-06-25,9,13.89,125.01,Paid,AC1912,2025-06-26
INVX02417501,V001,INV0025,2025-06-25,4,1.89,7.56,Paid,AC3847,2025-06-28
INVX02417600,V001,INV0025,2025-06-26,8,12.17,97.36,Paid,AC7376,2025-06-30
INVX02417700,V001,INV0025,2025-06-27,9,16.46,148.14,Pending,AC6170,2025-06-28
INVX02417701,V001,INV0025,2025-06-27,8,18.13,145.04,Paid,AC9791,2025-06-29
INVX02417800,V001,INV0025,2025-06-28,4,14.6,58.4,Pending,AC1236,2025-06-28
INVX02417801,V001,INV0025,2025-06-28,10,5.92,59.2,Pending,AC8284,2025-06-29
INVX02417802,V001,INV0025,2025-06-28,11,19.31,212.41,Paid,AC7160,2025-06-29
INVX02417900,V001,INV0025,2025-06-29,11,1.52,16.72,Paid,AC4513,2025-06-29
INVX02417901,V001,INV0025,2025-06-29,8,15.63,125.04,Paid,AC1003,2025-07-01
INVX02418000,V001,INV0025,2025-06-30,1,19.15,19.15,Paid,AC1519,2025-07-01
INVX02418001,V001,INV0025,2025-06-30,9,16.21,145.89,Pending,AC2442,2025-07-02
INVX02418002,V001,INV0025,2025-06-30,13,11.46,148.98,Pending,AC1270,2025-07-03
INVX02418100,V001,INV0025,2025-07-01,8,16.16,129.28,Paid,AC4423,2025-07-04
INVX02418101,V001,INV0025,2025-07-01,7,12.74,89.18,Paid,AC3271,2025-07-02
INVX02418200,V001,INV0025,2025-07-02,10,10.1,101.0,Paid,AC1381,2025-07-03
INVX02418201,V001,INV0025,2025-07-02,13,9.53,123.89,Pending,AC6458,2025-07-04
INVX02418202,V001,INV0025,2025-07-02,1,18.67,18.67,Paid,AC9742,2025-07-03
INVX02418300,V001,INV0025,2025-07-03,13,8.75,113.75,Paid,AC2590,2025-07-04
INVX02418400,V001,INV0025,2025-07-04,6,3.68,22.08,Paid,AC1124,2025-07-07
INVX02418500,V001,INV0025,2025-07-05,9,16.07,144.63,Pending,AC9443,2025-07-07
INVX02418600,V001,INV0025,2025-07-06,4,2.77,11.08,Pending,AC3557,2025-07-09
INVX02418700,V001,INV0025,2025-07-07,13,6.02,78.26,Paid,AC4058,2025-07-09
INVX02418800,V001,INV0025,2025-07-08,10,1.99,19.9,Paid,AC8726,2025-07-09
INVX02418900,V001,INV0025,2025-07-09,12,2.97,35.64,Pending,AC1090,2025-07-12
INVX02419000,V001,INV0025,2025-07-10,7,17.25,120.75,Pending,AC6542,2025-07-11
INVX02419001,V001,INV0025,2025-07-10,8,19.59,156.72,Paid,AC5721,2025-07-13
INVX02419100,V001,INV0025,2025-07-11,9,19.11,171.99,Paid,AC6371,2025-07-11
INVX02419101,V001,INV0025,2025-07-11,2,12.02,24.04,Paid,AC4828,2025-07-15
INVX02419102,V001,INV0025,2025-07-11,8,18.54,148.32,Pending,AC2504,2025-07-12
INVX02419200,V001,INV0025,2025-07-12,6,19.26,115.56,Paid,AC3100,2025-07-15
INVX02419201,V001,INV0025,2025-07-12,9,19.02,171.18,Pending,AC5837,2025-07-14
INVX02419300,V001,INV0025,2025-07-13,2,5.25,10.5,Pending,AC4921,2025-07-13
INVX02419301,V001,INV0025,2025-07-13,0,9.64,0.0,Paid,AC9744,2025-07-13
INVX02419302,V001,INV0025,2025-07-13,0,7.12,0.0,Pending,AC3176,2025-07-15
INVX02419400,V001,INV0025,2025-07-14,2,10.16,20.32,Paid,AC9507,2025-07-14
INVX02419401,V001,INV0025,2025-07-14,0,9.69,0.0,Pending,AC7515,2025-07-15
INVX02419500,V001,INV0025,2025-07-15,11,3.95,43.45,Paid,AC6010,2025-07-16
INVX02419600,V001,INV0025,2025-07-16,10,9.67,96.7,Pending,AC1846,2025-07-17
INVX02419601,V001,INV0025,2025-07-16,0,17.84,0.0,Pending,AC8963,2025-07-18
INVX02419700,V001,INV0025,2025-07-17,14,14.98,209.72,Pending,AC8362,2025-07-19
INVX02419800,V001,INV0025,2025-07-18,3,16.84,50.52,Paid,AC9312,2025-07-19
INVX02419801,V001,INV0025,2025-07-18,8,16.66,133.28,Paid,AC1294,2025-07-21
INVX02419802,V001,INV0025,2025-07-18,11,15.24,167.64,Pending,AC6364,2025-07-20
INVX02419900,V001,INV0025,2025-07-19,2,15.39,30.78,Pending,AC8786,2025-07-21
INVX02419901,V001,INV0025,2025-07-19,5,2.14,10.7,Pending,AC9485,2025-07-23
INVX02419902,V001,INV0025,2025-07-19,4,13.52,54.08,Paid,AC7458,2025-07-19
INVX02420000,V001,INV0025,2025-07-20,7,15.87,111.09,Pending,AC2154,2025-07-22
INVX02420001,V001,INV0025,2025-07-20,9,7.26,65.34,Pending,AC5315,2025-07-20
INVX02420100,V001,INV0025,2025-07-21,14,3.12,43.68,Pending,AC8108,2025-07-22
INVX02420200,V001,INV0025,2025-07-22,8,2.52,20.16,Pending,AC4885,2025-07-25
INVX02420201,V001,INV0025,2025-07-22,4,2.63,10.52,Paid,AC3688,2025-07-23
INVX02420202,V001,INV0025,2025-07-22,8,12.2,97.6,Pending,AC3833,2025-07-26
INVX02420300,V001,INV0025,2025-07-23,12,8.62,103.44,Pending,AC3955,2025-07-24
INVX02420400,V001,INV0025,2025-07-24,4,9.97,39.88,Pending,AC7201,2025-07-27
INVX02420401,V001,INV0025,2025-07-24,0,12.06,0.0,Pending,AC1492,2025-07-28
INVX02420402,V001,INV0025,2025-07-24,0,16.7,0.0,Pending,AC1631,2025-07-28
INVX02420500,V001,INV0025,2025-07-25,5,12.64,63.2,Pending,AC3588,2025-07-25
INVX02420600,V001,INV0025,2025-07-26,2,1.97,3.94,Paid,AC3293,2025-07-29
INVX02420601,V001,INV0025,2025-07-26,0,15.49,0.0,Paid,AC6125,2025-07-29
INVX02420700,V001,INV0025,2025-07-27,3,19.54,58.62,Paid,AC3988,2025-07-29
INVX02420701,V001,INV0025,2025-07-27,3,15.1,45.3,Paid,AC7704,2025-07-30
INVX02420702,V001,INV0025,2025-07-27,5,17.93,89.65,Pending,AC1469,2025-07-28
INVX02420800,V001,INV0025,2025-07-28,11,19.39,213.29,Paid,AC4618,2025-08-01
INVX02420801,V001,INV0025,2025-07-28,5,10.03,50.15,Paid,AC2285,2025-07-28
INVX02420900,V001,INV0025,2025-07-29,6,4.78,28.68,Paid,AC1154,2025-07-29
INVX02420901,V001,INV0025,2025-07-29,10,12.59,125.9,Pending,AC1287,2025-08-02
INVX02420902,V001,INV0025,2025-07-29,13,13.61,176.93,Paid,AC9531,2025-08-02
INVX02421000,V001,INV0025,2025-07-30,2,14.66,29.32,Pending,AC1828,2025-07-31
INVX02421100,V001,INV0025,2025-07-31,6,12.94,77.64,Pending,AC4604,2025-07-31
INVX02421200,V001,INV0025,2025-08-01,10,1.39,13.9,Paid,AC1607,2025-08-01
INVX02421300,V001,INV0025,2025-08-02,7,12.67,88.69,Pending,AC6058,2025-08-05
INVX02421301,V001,INV0025,2025-08-02,11,16.74,184.14,Pending,AC4495,2025-08-06
INVX02421302,V001,INV0025,2025-08-02,6,18.24,109.44,Paid,AC1238,2025-08-02
INVX02421400,V001,INV0025,2025-08-03,8,7.19,57.52,Paid,AC5182,2025-08-06
INVX02421401,V001,INV0025,2025-08-03,0,15.53,0.0,Pending,AC3958,2025-08-07
INVX02421402,V001,INV0025,2025-08-03,0,1.48,0.0,Paid,AC8957,2025-08-07
INVX02421500,V001,INV0025,2025-08-04,7,3.25,22.75,Pending,AC3453,2025-08-05
INVX02421501,V001,INV0025,2025-08-04,11,13.38,147.18,Paid,AC4107,2025-08-05
INVX02421502,V001,INV0025,2025-08-04,7,2.41,16.87,Pending,AC2862,2025-08-04
INVX02421600,V001,INV0025,2025-08-05,9,5.1,45.9,Pending,AC8920,2025-08-07
INVX02421700,V001,INV0025,2025-08-06,5,7.83,39.15,Paid,AC3621,2025-08-08
INVX02421701,V001,INV0025,2025-08-06,13,15.75,204.75,Pending,AC2754,2025-08-08
INVX02421800,V001,INV0025,2025-08-07,12,17.72,212.64,Paid,AC8576,2025-08-11
INVX02421801,V001,INV0025,2025-08-07,14,15.46,216.44,Paid,AC9038,2025-08-10
INVX02421802,V001,INV0025,2025-08-07,1,13.02,13.02,Paid,AC4407,2025-08-10
INVX02421900,V001,INV0025,2025-08-08,14,7.41,103.74,Pending,AC7530,2025-08-10
INVX02421901,V001,INV0025,2025-08-08,3,14.73,44.19,Paid,AC1054,2025-08-11
INVX02421902,V001,INV0025,2025-08-08,1,17.69,17.69,Paid,AC7102,2025-08-08
INVX02422000,V001,INV0025,2025-08-09,7,19.79,138.53,Paid,AC2025,2025-08-09
INVX02422001,V001,INV0025,2025-08-09,6,9.53,57.18,Paid,AC5106,2025-08-09
INVX02422100,V001,INV0025,2025-08-10,7,6.17,43.19,Pending,AC8119,2025-08-10
INVX02422200,V001,INV0025,2025-08-11,13,14.17,184.21,Pending,AC1141,2025-08-12
INVX02422201,V001,INV0025,2025-08-11,3,9.49,28.47,Pending,AC9392,2025-08-15
INVX02422300,V001,INV0025,2025-08-12,11,14.05,154.55,Paid,AC5917,2025-08-13
INVX02422301,V001,INV0025,2025-08-12,9,5.59,50.31,Pending,AC9598,2025-08-16
INVX02422302,V001,INV0025,2025-08-12,9,7.05,63.45,Paid,AC7009,2025-08-12
INVX02422400,V001,INV0025,2025-08-13,14,11.18,156.52,Paid,AC4861,2025-08-14
INVX02422401,V001,INV0025,2025-08-13,1,1.11,1.11,Pending,AC1891,2025-08-16
INVX02422402,V001,INV0025,2025-08-13,4,16.47,65.88,Pending,AC9175,2025-08-14
INVX02422500,V001,INV0025,2025-08-14,1,8.03,8.03,Pending,AC8203,2025-08-15
INVX02422501,V001,INV0025,2025-08-14,14,19.88,278.32,Pending,AC6620,2025-08-15
INVX02422600,V001,INV0025,2025-08-15,7,5.48,38.36,Pending,AC5389,2025-08-16
INVX02422601,V001,INV0025,2025-08-15,0,7.65,0.0,Paid,AC4775,2025-08-15
INVX02422700,V001,INV0025,2025-08-16,10,15.24,152.4,Pending,AC4615,2025-08-16
INVX02422701,V001,INV0025,2025-08-16,3,2.21,6.63,Paid,AC1084,2025-08-20
INVX02422800,V001,INV0025,2025-08-17,3,5.7,17.1,Pending,AC8696,2025-08-21
INVX02422801,V001,INV0025,2025-08-17,13,11.73,152.49,Pending,AC6497,2025-08-17
INVX02422900,V001,INV0025,2025-08-18,7,15.3,107.1,Pending,AC3397,2025-08-19
INVX02422901,V001,INV0025,2025-08-18,0,19.5,0.0,Paid,AC8007,2025-08-20
INVX02422902,V001,INV0025,2025-08-18,0,9.09,0.0,Paid,AC8753,2025-08-21
INVX02423000,V001,INV0025,2025-08-19,11,16.43,180.73,Pending,AC7864,2025-08-19
INVX02423100,V001,INV0025,2025-08-20,1,7.73,7.73,Pending,AC6879,2025-08-24
INVX02423200,V001,INV0025,2025-08-21,13,11.29,146.77,Pending,AC3752,2025-08-25
INVX02423300,V001,INV0025,2025-08-22,9,9.63,86.67,Paid,AC7159,2025-08-24
INVX02423301,V001,INV0025,2025-08-22,5,9.61,48.05,Pending,AC8547,2025-08-24
INVX02423302,V001,INV0025,2025-08-22,0,7.21,0.0,Paid,AC5887,2025-08-24
INVX02423400,V001,INV0025,2025-08-23,9,19.57,176.13,Pending,AC5894,2025-08-25
INVX02423401,V001,INV0025,2025-08-23,2,5.46,10.92,Pending,AC5610,2025-08-25
INVX02423500,V001,INV0025,2025-08-24,4,15.54,62.16,Paid,AC1407,2025-08-26
INVX02423501,V001,INV0025,2025-08-24,9,6.39,57.51,Pending,AC6868,2025-08-25
INVX02423502,V001,INV0025,2025-08-24,0,18.06,0.0,Pending,AC9813,2025-08-24
INVX02423600,V001,INV0025,2025-08-25,14,11.56,161.84,Pending,AC2515,2025-08-27
INVX02423601,V001,INV0025,2025-08-25,9,8.19,73.71,Paid,AC4302,2025-08-29
INVX02423700,V001,INV0025,2025-08-26,4,5.85,23.4,Pending,AC5479,2025-08-30
INVX02423701,V001,INV0025,2025-08-26,10,14.86,148.6,Paid,AC9770,2025-08-27
INVX02423800,V001,INV0025,2025-08-27,6,16.18,97.08,Paid,AC1505,2025-08-31
INVX02423801,V001,INV0025,2025-08-27,6,6.99,41.94,Pending,AC9586,2025-08-31
INVX02423802,V001,INV0025,2025-08-27,11,18.19,200.09,Pending,AC9704,2025-08-27
INVX02423900,V001,INV0025,2025-08-28,13,10.19,132.47,Pending,AC5005,2025-08-30
INVX02423901,V001,INV0025,2025-08-28,10,14.45,144.5,Pending,AC6230,2025-08-30
INVX02423902,V001,INV0025,2025-08-28,11,10.24,112.64,Paid,AC7955,2025-08-29
INVX02424000,V001,INV0025,2025-08-29,7,5.5,38.5,Paid,AC5680,2025-08-29
INVX02424001,V001,INV0025,2025-08-29,13,6.05,78.65,Pending,AC6517,2025-08-29
INVX02424100,V001,INV0025,2025-08-30,7,10.87,76.09,Pending,AC2581,2025-09-01
INVX02424200,V001,INV0025,2025-08-31,3,17.0,51.0,Pending,AC2694,2025-09-04
INVX02424201,V001,INV0025,2025-08-31,5,15.73,78.65,Pending,AC3383,2025-09-04
INVX02424300,V001,INV0025,2025-09-01,9,9.9,89.1,Pending,AC3220,2025-09-01
INVX02424301,V001,INV0025,2025-09-01,10,4.52,45.2,Pending,AC2554,2025-09-02
INVX02424302,V001,INV0025,2025-09-01,13,5.29,68.77,Paid,AC5707,2025-09-05
INVX02424400,V001,INV0025,2025-09-02,8,9.22,73.76,Pending,AC9692,2025-09-06
INVX02424401,V001,INV0025,2025-09-02,6,2.53,15.18,Paid,AC1810,2025-09-04
INVX02424500,V001,INV0025,2025-09-03,12,5.93,71.16,Pending,AC3412,2025-09-05
INVX02424600,V001,INV0025,2025-09-04,8,18.72,149.76,Paid,AC1426,2025-09-06
INVX02424700,V001,INV0025,2025-09-05,14,11.32,158.48,Pending,AC9798,2025-09-07
INVX02424800,V001,INV0025,2025-09-06,8,2.29,18.32,Pending,AC3803,2025-09-06
INVX02424801,V001,INV0025,2025-09-06,13,19.1,248.3,Pending,AC7468,2025-09-10
INVX02424900,V001,INV0025,2025-09-07,1,18.66,18.66,Paid,AC6934,2025-09-09
INVX02424901,V001,INV0025,2025-09-07,5,1.57,7.85,Pending,AC6406,2025-09-08
INVX02424902,V001,INV0025,2025-09-07,3,10.28,30.84,Pending,AC1141,2025-09-09
INVX02425000,V001,INV0025,2025-09-08,11,15.25,167.75,Paid,AC8664,2025-09-12
