date,product_name,category,stock,days_left,waste_risk
2025-11-13,Yogurt,Dairy,0,0,Low
2025-11-14,Yogurt,Dairy,0,0,Low
2025-11-15,Yogurt,Dairy,0,0,Low
2025-11-16,Yogurt,Dairy,0,0,Low
2025-11-17,Yogurt,Dairy,0,0,Low
2025-11-18,Yogurt,Dairy,0,0,Low
2025-11-19,Yogurt,Dairy,0,0,Low
2025-11-20,Yogurt,Dairy,0,0,Low
2025-11-21,Yogurt,Dairy,0,0,Low
2025-11-22,Yogurt,Dairy,0,0,Low
2025-11-23,Yogurt,Dairy,0,0,Low
2025-11-24,Yogurt,Dairy,0,0,Low
2025-11-25,Yogurt,Dairy,0,0,Low
2025-11-26,Yogurt,Dairy,0,0,Low
2025-11-27,Yogurt,Dairy,0,0,Low
2025-11-28,Yogurt,Dairy,0,0,Low
2025-11-29,Yogurt,Dairy,0,0,Low
2025-11-30,Yogurt,Dairy,0,0,Low
2025-12-01,Yogurt,Dairy,0,0,Low
2025-12-02,Yogurt,Dairy,0,0,Low
2025-12-03,Yogurt,Dairy,0,0,Low
2025-12-04,Yogurt,Dairy,0,0,Low
2025-12-05,Yogurt,Dairy,0,0,Low
2025-12-06,Yogurt,Dairy,0,0,Low
2025-12-07,Yogurt,Dairy,0,0,Low
2025-12-08,Yogurt,Dairy,0,0,Low
2025-12-09,Yogurt,Dairy,0,0,Low
2025-12-10,Yogurt,Dairy,0,0,Low
2025-12-11,Yogurt,Dairy,0,0,Low
2025-12-12,Yogurt,Dairy,0,0,Low
2025-12-13,Yogurt,Dairy,0,0,Low
2025-12-14,Yogurt,Dairy,0,0,Low
2025-12-15,Yogurt,Dairy,0,0,Low
2025-12-16,Yogurt,Dairy,0,0,Low
2025-12-17,Yogurt,Dairy,0,0,Low
2025-12-18,Yogurt,Dairy,0,0,Low
2025-12-19,Yogurt,Dairy,0,0,Low
2025-12-20,Yogurt,Dairy,0,0,Low
2025-12-21,Yogurt,Dairy,0,0,Low
2025-12-22,Yogurt,Dairy,0,0,Low
2025-12-23,Yogurt,Dairy,0,0,Low
2025-12-24,Yogurt,Dairy,0,0,Low
2025-12-25,Yogurt,Dairy,0,0,Low
2025-12-26,Yogurt,Dairy,0,0,Low
2025-12-27,Yogurt,Dairy,0,0,Low
2025-12-28,Yogurt,Dairy,0,0,Low
2025-12-29,Yogurt,Dairy,0,0,Low
2025-12-30,Yogurt,Dairy,0,0,Low
2025-12-31,Yogurt,Dairy,0,0,Low
2025-01-01,Banana,Produce,183,5,Medium
2025-01-02,Banana,Produce,165,4,Medium
2025-01-03,Banana,Produce,153,3,Medium
2025-01-04,Banana,Produce,141,2,High
2025-01-05,Banana,Produce,132,1,High
2025-01-06,Banana,Produce,123,0,High
2025-01-07,Banana,Produce,113,0,High
2025-01-08,Banana,Produce,102,0,High
2025-01-09,Banana,Produce,93,0,High
2025-01-10,Banana,Produce,81,0,High
2025-01-11,Banana,Produce,72,0,High
2025-01-12,Banana,Produce,65,0,High
2025-01-13,Banana,Produce,58,0,High
2025-01-14,Banana,Produce,54,0,High
2025-01-15,Banana,Produce,49,0,High
2025-01-16,Banana,Produce,47,0,High
2025-01-17,Banana,Produce,46,0,High
2025-01-18,Banana,Produce,38,0,High
2025-01-19,Banana,Produce,35,0,High
2025-01-20,Banana,Produce,35,0,High
2025-01-21,Banana,Produce,34,0,High
2025-01-22,Banana,Produce,34,0,High
2025-01-23,Banana,Produce,27,0,High
2025-01-24,Banana,Produce,25,0,High
2025-01-25,Banana,Produce,24,0,High
2025-01-26,Banana,Produce,19,0,High
2025-01-27,Banana,Produce,17,0,High
2025-01-28,Banana,Produce,14,0,High
2025-01-29,Banana,Produce,12,0,High
2025-01-30,Banana,Produce,9,0,High
2025-01-31,Banana,Produce,9,0,High
2025-02-01,Banana,Produce,5,0,High
2025-02-02,Banana,Produce,5,0,High
2025-02-03,Banana,Produce,5,0,High
2025-02-04,Banana,Produce,4,0,High
2025-02-05,Banana,Produce,0,0,Low
2025-02-06,Banana,Produce,0,0,Low
2025-02-07,Banana,Produce,0,0,Low
2025-02-08,Banana,Produce,0,0,Low
2025-02-09,Banana,Produce,0,0,Low
2025-02-10,Banana,Produce,0,0,Low
2025-02-11,Banana,Produce,0,0,Low
2025-02-12,Banana,Produce,0,0,Low
2025-02-13,Banana,Produce,0,0,Low
2025-02-14,Banana,Produce,0,0,Low
2025-02-15,Banana,Produce,0,0,Low
2025-02-16,Banana,Produce,0,0,Low
2025-02-17,Banana,Produce,0,0,Low
2025-02-18,Banana,Produce,0,0,Low
2025-02-19,Banana,Produce,0,0,Low
2025-02-20,Banana,Produce,0,0,Low
2025-02-21,Banana,Produce,0,0,Low
2025-02-22,Banana,Produce,0,0,Low
2025-02-23,Banana,Produce,0,0,Low
2025-02-24,Banana,Produce,0,0,Low
2025-02-25,Banana,Produce,0,0,Low
2025-02-26,Banana,Produce,0,0,Low
2025-02-27,Banana,Produce,0,0,Low
2025-02-28,Banana,Produce,0,0,Low
2025-03-01,Banana,Produce,0,0,Low
2025-03-02,Banana,Produce,0,0,Low
2025-03-03,Banana,Produce,0,0,Low
2025-03-04,Banana,Produce,0,0,Low
2025-03-05,Banana,Produce,0,0,Low
2025-03-06,Banana,Produce,0,0,Low
2025-03-07,Banana,Produce,0,0,Low
2025-03-08,Banana,Produce,0,0,Low
2025-03-09,Banana,Produce,0,0,Low
2025-03-10,Banana,Produce,0,0,Low
2025-03-11,Banana,Produce,0,0,Low
2025-03-12,Banana,Produce,0,0,Low
2025-03-13,Banana,Produce,0,0,Low
2025-03-14,Banana,Produce,0,0,Low
2025-03-15,Banana,Produce,0,0,Low
2025-03-16,Banana,Produce,0,0,Low
2025-03-17,Banana,Produce,0,0,Low
2025-03-18,Banana,Produce,0,0,Low
2025-03-19,Banana,Produce,0,0,Low
2025-03-20,Banana,Produce,0,0,Low
2025-03-21,Banana,Produce,0,0,Low
2025-03-22,Banana,Produce,0,0,Low
2025-03-23,Banana,Produce,0,0,Low
2025-03-24,Banana,Produce,0,0,Low
2025-03-25,Banana,Produce,0,0,Low
2025-03-26,Banana,Produce,0,0,Low
2025-03-27,Banana,Produce,0,0,Low
2025-03-28,Banana,Produce,0,0,Low
2025-03-29,Banana,Produce,0,0,Low
2025-03-30,Banana,Produce,0,0,Low
2025-03-31,Banana,Produce,0,0,Low
2025-04-01,Banana,Produce,0,0,Low
2025-04-02,Banana,Produce,0,0,Low
2025-04-03,Banana,Produce,0,0,Low
2025-04-04,Banana,Produce,0,0,Low
2025-04-05,Banana,Produce,0,0,Low
2025-04-06,Banana,Produce,0,0,Low
2025-04-07,Banana,Produce,0,0,Low
2025-04-08,Banana,Produce,0,0,Low
2025-04-09,Banana,Produce,0,0,Low
2025-04-10,Banana,Produce,0,0,Low
2025-04-11,Banana,Produce,0,0,Low
2025-04-12,Banana,Produce,0,0,Low
2025-04-13,Banana,Produce,0,0,Low
2025-04-14,Banana,Produce,0,0,Low
2025-04-15,Banana,Produce,0,0,Low
2025-04-16,Banana,Produce,0,0,Low
2025-04-17,Banana,Produce,0,0,Low
2025-04-18,Banana,Produce,0,0,Low
2025-04-19,Banana,Produce,0,0,Low
2025-04-20,Banana,Produce,0,0,Low
2025-04-21,Banana,Produce,0,0,Low
2025-04-22,Banana,Produce,0,0,Low
2025-04-23,Banana,Produce,0,0,Low
2025-04-24,Banana,Produce,0,0,Low
2025-04-25,Banana,Produce,0,0,Low
2025-04-26,Banana,Produce,0,0,Low
2025-04-27,Banana,Produce,0,0,Low
2025-04-28,Banana,Produce,0,0,Low
2025-04-29,Banana,Produce,0,0,Low
2025-04-30,Banana,Produce,0,0,Low
2025-05-01,Banana,Produce,0,0,Low
2025-05-02,Banana,Produce,0,0,Low
2025-05-03,Banana,Produce,0,0,Low
2025-05-04,Banana,Produce,0,0,Low
2025-05-05,Banana,Produce,0,0,Low
2025-05-06,Banana,Produce,0,0,Low
2025-05-07,Banana,Produce,0,0,Low
2025-05-08,Banana,Produce,0,0,Low
2025-05-09,Banana,Produce,0,0,Low
2025-05-10,Banana,Produce,0,0,Low
2025-05-11,Banana,Produce,0,0,Low
2025-05-12,Banana,Produce,0,0,Low
2025-05-13,Banana,Produce,0,0,Low
2025-05-14,Banana,Produce,0,0,Low
2025-05-15,Banana,Produce,0,0,Low
2025-05-16,Banana,Produce,0,0,Low
2025-05-17,Banana,Produce,0,0,Low
2025-05-18,Banana,Produce,0,0,Low
2025-05-19,Banana,Produce,0,0,Low
2025-05-20,Banana,Produce,0,0,Low
2025-05-21,Banana,Produce,0,0,Low
2025-05-22,Banana,Produce,0,0,Low
2025-05-23,Banana,Produce,0,0,Low
2025-05-24,Banana,Produce,0,0,Low
2025-05-25,Banana,Produce,0,0,Low
2025-05-26,Banana,Produce,0,0,Low
2025-05-27,Banana,Produce,0,0,Low
2025-05-28,Banana,Produce,0,0,Low
2025-05-29,Banana,Produce,0,0,Low
2025-05-30,Banana,Produce,0,0,Low
2025-05-31,Banana,Produce,0,0,Low
2025-06-01,Banana,Produce,0,0,Low
2025-06-02,Banana,Produce,0,0,Low
2025-06-03,Banana,Produce,0,0,Low
2025-06-04,Banana,Produce,0,0,Low
2025-06-05,Banana,Produce,0,0,Low
2025-06-06,Banana,Produce,0,0,Low
2025-06-07,Banana,Produce,0,0,Low
2025-06-08,Banana,Produce,0,0,Low
2025-06-09,Banana,Produce,0,0,Low
2025-06-10,Banana,Produce,0,0,Low
2025-06-11,Banana,Produce,0,0,Low
2025-06-12,Banana,Produce,0,0,Low
2025-06-13,Banana,Produce,0,0,Low
2025-06-14,Banana,Produce,0,0,Low
2025-06-15,Banana,Produce,0,0,Low
2025-06-16,Banana,Produce,0,0,Low
2025-06-17,Banana,Produce,0,0,Low
2025-06-18,Banana,Produce,0,0,Low
2025-06-19,Banana,Produce,0,0,Low
2025-06-20,Banana,Produce,0,0,Low
2025-06-21,Banana,Produce,0,0,Low
2025-06-22,Banana,Produce,0,0,Low
2025-06-23,Banana,Produce,0,0,Low
2025-06-24,Banana,Produce,0,0,Low
2025-06-25,Banana,Produce,0,0,Low
2025-06-26,Banana,Produce,0,0,Low
2025-06-27,Banana,Produce,0,0,Low
2025-06-28,Banana,Produce,0,0,Low
2025-06-29,Banana,Produce,0,0,Low
2025-06-30,Banana,Produce,0,0,Low
2025-07-01,Banana,Produce,0,0,Low
2025-07-02,Banana,Produce,0,0,Low
2025-07-03,Banana,Produce,0,0,Low
2025-07-04,Banana,Produce,0,0,Low
2025-07-05,Banana,Produce,0,0,Low
2025-07-06,Banana,Produce,0,0,Low
2025-07-07,Banana,Produce,0,0,Low
2025-07-08,Banana,Produce,0,0,Low
2025-07-09,Banana,Produce,0,0,Low
2025-07-10,Banana,Produce,0,0,Low
2025-07-11,Banana,Produce,0,0,Low
2025-07-12,Banana,Produce,0,0,Low
2025-07-13,Banana,Produce,0,0,Low
2025-07-14,Banana,Produce,0,0,Low
2025-07-15,Banana,Produce,0,0,Low
2025-07-16,Banana,Produce,0,0,Low
2025-07-17,Banana,Produce,0,0,Low
2025-07-18,Banana,Produce,0,0,Low
2025-07-19,Banana,Produce,0,0,Low
2025-07-20,Banana,Produce,0,0,Low
2025-07-21,Banana,Produce,0,0,Low
2025-07-22,Banana,Produce,0,0,Low
2025-07-23,Banana,Produce,0,0,Low
2025-07-24,Banana,Produce,0,0,Low
2025-07-25,Banana,Produce,0,0,Low
2025-07-26,Banana,Produce,0,0,Low
2025-07-27,Banana,Produce,0,0,Low
2025-07-28,Banana,Produce,0,0,Low
2025-07-29,Banana,Produce,0,0,Low
2025-07-30,Banana,Produce,0,0,Low
2025-07-31,Banana,Produce,0,0,Low
2025-08-01,Banana,Produce,0,0,Low
2025-08-02,Banana,Produce,0,0,Low
2025-08-03,Banana,Produce,0,0,Low
2025-08-04,Banana,Produce,0,0,Low
2025-08-05,Banana,Produce,0,0,Low
2025-08-06,Banana,Produce,0,0,Low
2025-08-07,Banana,Produce,0,0,Low
2025-08-08,Banana,Produce,0,0,Low
2025-08-09,Banana,Produce,0,0,Low
2025-08-10,Banana,Produce,0,0,Low
2025-08-11,Banana,Produce,0,0,Low
2025-08-12,Banana,Produce,0,0,Low
2025-08-13,Banana,Produce,0,0,Low
2025-08-14,Banana,Produce,0,0,Low
2025-08-15,Banana,Produce,0,0,Low
2025-08-16,Banana,Produce,0,0,Low
2025-08-17,Banana,Produce,0,0,Low
2025-08-18,Banana,Produce,0,0,Low
2025-08-19,Banana,Produce,0,0,Low
2025-08-20,Banana,Produce,0,0,Low
2025-08-21,Banana,Produce,0,0,Low
2025-08-22,Banana,Produce,0,0,Low
2025-08-23,Banana,Produce,0,0,Low
2025-08-24,Banana,Produce,0,0,Low
2025-08-25,Banana,Produce,0,0,Low
2025-08-26,Banana,Produce,0,0,Low
2025-08-27,Banana,Produce,0,0,Low
2025-08-28,Banana,Produce,0,0,Low
2025-08-29,Banana,Produce,0,0,Low
2025-08-30,Banana,Produce,0,0,Low
2025-08-31,Banana,Produce,0,0,Low
2025-09-01,Banana,Produce,0,0,Low
2025-09-02,Banana,Produce,0,0,Low
2025-09-03,Banana,Produce,0,0,Low
2025-09-04,Banana,Produce,0,0,Low
2025-09-05,Banana,Produce,0,0,Low
2025-09-06,Banana,Produce,0,0,Low
2025-09-07,Banana,Produce,0,0,Low
2025-09-08,Banana,Produce,0,0,Low
2025-09-09,Banana,Produce,0,0,Low
2025-09-10,Banana,Produce,0,0,Low
2025-09-11,Banana,Produce,0,0,Low
2025-09-12,Banana,Produce,0,0,Low
2025-09-13,Banana,Produce,0,0,Low
2025-09-14,Banana,Produce,0,0,Low
2025-09-15,Banana,Produce,0,0,Low
2025-09-16,Banana,Produce,0,0,Low
2025-09-17,Banana,Produce,0,0,Low
2025-09-18,Banana,Produce,0,0,Low
2025-09-19,Banana,Produce,0,0,Low
2025-09-20,Banana,Produce,0,0,Low
2025-09-21,Banana,Produce,0,0,Low
2025-09-22,Banana,Produce,0,0,Low
2025-09-23,Banana,Produce,0,0,Low
2025-09-24,Banana,Produce,0,0,Low
2025-09-25,Banana,Produce,0,0,Low
2025-09-26,Banana,Produce,0,0,Low
2025-09-27,Banana,Produce,0,0,Low
2025-09-28,Banana,Produce,0,0,Low
2025-09-29,Banana,Produce,0,0,Low
2025-09-30,Banana,Produce,0,0,Low
2025-10-01,Banana,Produce,0,0,Low
2025-10-02,Banana,Produce,0,0,Low
2025-10-03,Banana,Produce,0,0,Low
2025-10-04,Banana,Produce,0,0,Low
2025-10-05,Banana,Produce,0,0,Low
2025-10-06,Banana,Produce,0,0,Low
2025-10-07,Banana,Produce,0,0,Low
2025-10-08,Banana,Produce,0,0,Low
2025-10-09,Banana,Produce,0,0,Low
2025-10-10,Banana,Produce,0,0,Low
2025-10-11,Banana,Produce,0,0,Low
2025-10-12,Banana,Produce,0,0,Low
2025-10-13,Banana,Produce,0,0,Low
2025-10-14,Banana,Produce,0,0,Low
2025-10-15,Banana,Produce,0,0,Low
2025-10-16,Banana,Produce,0,0,Low
2025-10-17,Banana,Produce,0,0,Low
2025-10-18,Banana,Produce,0,0,Low
2025-10-19,Banana,Produce,0,0,Low
2025-10-20,Banana,Produce,0,0,Low
2025-10-21,Banana,Produce,0,0,Low
2025-10-22,Banana,Produce,0,0,Low
2025-10-23,Banana,Produce,0,0,Low
2025-10-24,Banana,Produce,0,0,Low
2025-10-25,Banana,Produce,0,0,Low
2025-10-26,Banana,Produce,0,0,Low
2025-10-27,Banana,Produce,0,0,Low
2025-10-28,Banana,Produce,0,0,Low
2025-10-29,Banana,Produce,0,0,Low
2025-10-30,Banana,Produce,0,0,Low
2025-10-31,Banana,Produce,0,0,Low
2025-11-01,Banana,Produce,0,0,Low
2025-11-02,Banana,Produce,0,0,Low
2025-11-03,Banana,Produce,0,0,Low
2025-11-04,Banana,Produce,0,0,Low
2025-11-05,Banana,Produce,0,0,Low
2025-11-06,Banana,Produce,0,0,Low
2025-11-07,Banana,Produce,0,0,Low
2025-11-08,Banana,Produce,0,0,Low
2025-11-09,Banana,Produce,0,0,Low
2025-11-10,Banana,Produce,0,0,Low
2025-11-11,Banana,Produce,0,0,Low
2025-11-12,Banana,Produce,0,0,Low
2025-11-13,Banana,Produce,0,0,Low
2025-11-14,Banana,Produce,0,0,Low
2025-11-15,Banana,Produce,0,0,Low
2025-11-16,Banana,Produce,0,0,Low
2025-11-17,Banana,Produce,0,0,Low
2025-11-18,Banana,Produce,0,0,Low
2025-11-19,Banana,Produce,0,0,Low
2025-11-20,Banana,Produce,0,0,Low
2025-11-21,Banana,Produce,0,0,Low
2025-11-22,Banana,Produce,0,0,Low
2025-11-23,Banana,Produce,0,0,Low
2025-11-24,Banana,Produce,0,0,Low
2025-11-25,Banana,Produce,0,0,Low
2025-11-26,Banana,Produce,0,0,Low
2025-11-27,Banana,Produce,0,0,Low
2025-11-28,Banana,Produce,0,0,Low
2025-11-29,Banana,Produce,0,0,Low
2025-11-30,Banana,Produce,0,0,Low
2025-12-01,Banana,Produce,0,0,Low
2025-12-02,Banana,Produce,0,0,Low
2025-12-03,Banana,Produce,0,0,Low
2025-12-04,Banana,Produce,0,0,Low
2025-12-05,Banana,Produce,0,0,Low
2025-12-06,Banana,Produce,0,0,Low
2025-12-07,Banana,Produce,0,0,Low
2025-12-08,Banana,Produce,0,0,Low
2025-12-09,Banana,Produce,0,0,Low
2025-12-10,Banana,Produce,0,0,Low
2025-12-11,Banana,Produce,0,0,Low
2025-12-12,Banana,Produce,0,0,Low
2025-12-13,Banana,Produce,0,0,Low
2025-12-14,Banana,Produce,0,0,Low
2025-12-15,Banana,Produce,0,0,Low
2025-12-16,Banana,Produce,0,0,Low
2025-12-17,Banana,Produce,0,0,Low
2025-12-18,Banana,Produce,0,0,Low
2025-12-19,Banana,Produce,0,0,Low
2025-12-20,Banana,Produce,0,0,Low
2025-12-21,Banana,Produce,0,0,Low
2025-12-22,Banana,Produce,0,0,Low
2025-12-23,Banana,Produce,0,0,Low
2025-12-24,Banana,Produce,0,0,Low
2025-12-25,Banana,Produce,0,0,Low
2025-12-26,Banana,Produce,0,0,Low
2025-12-27,Banana,Produce,0,0,Low
2025-12-28,Banana,Produce,0,0,Low
2025-12-29,Banana,Produce,0,0,Low
2025-12-30,Banana,Produce,0,0,Low
2025-12-31,Banana,Produce,0,0,Low
2025-01-01,Apple,Produce,149,10,Low
2025-01-02,Apple,Produce,139,9,Low
2025-01-03,Apple,Produce,120,8,Low
2025-01-04,Apple,Produce,110,7,Low
2025-01-05,Apple,Produce,94,6,Low
2025-01-06,Apple,Produce,83,5,Medium
2025-01-07,Apple,Produce,76,4,Medium
2025-01-08,Apple,Produce,67,3,Medium
2025-01-09,Apple,Produce,65,2,High
2025-01-10,Apple,Produce,58,1,High
2025-01-11,Apple,Produce,50,0,High
2025-01-12,Apple,Produce,48,0,High
2025-01-13,Apple,Produce,45,0,High
2025-01-14,Apple,Produce,41,0,High
2025-01-15,Apple,Produce,36,0,High
2025-01-16,Apple,Produce,30,0,High
2025-01-17,Apple,Produce,23,0,High
2025-01-18,Apple,Produce,23,0,High
2025-01-19,Apple,Produce,19,0,High
2025-01-20,Apple,Produce,19,0,High
2025-01-21,Apple,Produce,17,0,High
2025-01-22,Apple,Produce,15,0,High
2025-01-23,Apple,Produce,14,0,High
2025-01-24,Apple,Produce,14,0,High
2025-01-25,Apple,Produce,14,0,High
2025-01-26,Apple,Produce,13,0,High
2025-01-27,Apple,Produce,12,0,High
2025-01-28,Apple,Produce,12,0,High
2025-01-29,Apple,Produce,12,0,High
2025-01-30,Apple,Produce,11,0,High
2025-01-31,Apple,Produce,8,0,High
2025-02-01,Apple,Produce,4,0,High
2025-02-02,Apple,Produce,1,0,High
2025-02-03,Apple,Produce,1,0,High
2025-02-04,Apple,Produce,1,0,High
2025-02-05,Apple,Produce,1,0,High
2025-02-06,Apple,Produce,0,0,Low
2025-02-07,Apple,Produce,0,0,Low
2025-02-08,Apple,Produce,0,0,Low
2025-02-09,Apple,Produce,0,0,Low
2025-02-10,Apple,Produce,0,0,Low
2025-02-11,Apple,Produce,0,0,Low
2025-02-12,Apple,Produce,0,0,Low
2025-02-13,Apple,Produce,0,0,Low
2025-02-14,Apple,Produce,0,0,Low
2025-02-15,Apple,Produce,0,0,Low
2025-02-16,Apple,Produce,0,0,Low
2025-02-17,Apple,Produce,0,0,Low
2025-02-18,Apple,Produce,0,0,Low
2025-02-19,Apple,Produce,0,0,Low
2025-02-20,Apple,Produce,0,0,Low
2025-02-21,Apple,Produce,0,0,Low
2025-02-22,Apple,Produce,0,0,Low
2025-02-23,Apple,Produce,0,0,Low
2025-02-24,Apple,Produce,0,0,Low
2025-02-25,Apple,Produce,0,0,Low
2025-02-26,Apple,Produce,0,0,Low
2025-02-27,Apple,Produce,0,0,Low
2025-02-28,Apple,Produce,0,0,Low
2025-03-01,Apple,Produce,0,0,Low
2025-03-02,Apple,Produce,0,0,Low
2025-03-03,Apple,Produce,0,0,Low
2025-03-04,Apple,Produce,0,0,Low
2025-03-05,Apple,Produce,0,0,Low
2025-03-06,Apple,Produce,0,0,Low
2025-03-07,Apple,Produce,0,0,Low
2025-03-08,Apple,Produce,0,0,Low
2025-03-09,Apple,Produce,0,0,Low
2025-03-10,Apple,Produce,0,0,Low
2025-03-11,Apple,Produce,0,0,Low
2025-03-12,Apple,Produce,0,0,Low
2025-03-13,Apple,Produce,0,0,Low
2025-03-14,Apple,Produce,0,0,Low
2025-03-15,Apple,Produce,0,0,Low
2025-03-16,Apple,Produce,0,0,Low
2025-03-17,Apple,Produce,0,0,Low
2025-03-18,Apple,Produce,0,0,Low
2025-03-19,Apple,Produce,0,0,Low
2025-03-20,Apple,Produce,0,0,Low
2025-03-21,Apple,Produce,0,0,Low
2025-03-22,Apple,Produce,0,0,Low
2025-03-23,Apple,Produce,0,0,Low
2025-03-24,Apple,Produce,0,0,Low
2025-03-25,Apple,Produce,0,0,Low
2025-03-26,Apple,Produce,0,0,Low
2025-03-27,Apple,Produce,0,0,Low
2025-03-28,Apple,Produce,0,0,Low
2025-03-29,Apple,Produce,0,0,Low
2025-03-30,Apple,Produce,0,0,Low
2025-03-31,Apple,Produce,0,0,Low
2025-04-01,Apple,Produce,0,0,Low
2025-04-02,Apple,Produce,0,0,Low
2025-04-03,Apple,Produce,0,0,Low
2025-04-04,Apple,Produce,0,0,Low
2025-04-05,Apple,Produce,0,0,Low
2025-04-06,Apple,Produce,0,0,Low
2025-04-07,Apple,Produce,0,0,Low
2025-04-08,Apple,Produce,0,0,Low
2025-04-09,Apple,Produce,0,0,Low
2025-04-10,Apple,Produce,0,0,Low
2025-04-11,Apple,Produce,0,0,Low
2025-04-12,Apple,Produce,0,0,Low
2025-04-13,Apple,Produce,0,0,Low
2025-04-14,Apple,Produce,0,0,Low
2025-04-15,Apple,Produce,0,0,Low
2025-04-16,Apple,Produce,0,0,Low
2025-04-17,Apple,Produce,0,0,Low
2025-04-18,Apple,Produce,0,0,Low
2025-04-19,Apple,Produce,0,0,Low
2025-04-20,Apple,Produce,0,0,Low
2025-04-21,Apple,Produce,0,0,Low
2025-04-22,Apple,Produce,0,0,Low
2025-04-23,Apple,Produce,0,0,Low
2025-04-24,Apple,Produce,0,0,Low
2025-04-25,Apple,Produce,0,0,Low
2025-04-26,Apple,Produce,0,0,Low
2025-04-27,Apple,Produce,0,0,Low
2025-04-28,Apple,Produce,0,0,Low
2025-04-29,Apple,Produce,0,0,Low
2025-04-30,Apple,Produce,0,0,Low
2025-05-01,Apple,Produce,0,0,Low
2025-05-02,Apple,Produce,0,0,Low
2025-05-03,Apple,Produce,0,0,Low
2025-05-04,Apple,Produce,0,0,Low
2025-05-05,Apple,Produce,0,0,Low
2025-05-06,Apple,Produce,0,0,Low
2025-05-07,Apple,Produce,0,0,Low
2025-05-08,Apple,Produce,0,0,Low
2025-05-09,Apple,Produce,0,0,Low
2025-05-10,Apple,Produce,0,0,Low
2025-05-11,Apple,Produce,0,0,Low
2025-05-12,Apple,Produce,0,0,Low
2025-05-13,Apple,Produce,0,0,Low
2025-05-14,Apple,Produce,0,0,Low
2025-05-15,Apple,Produce,0,0,Low
2025-05-16,Apple,Produce,0,0,Low
2025-05-17,Apple,Produce,0,0,Low
2025-05-18,Apple,Produce,0,0,Low
2025-05-19,Apple,Produce,0,0,Low
2025-05-20,Apple,Produce,0,0,Low
2025-05-21,Apple,Produce,0,0,Low
2025-05-22,Apple,Produce,0,0,Low
2025-05-23,Apple,Produce,0,0,Low
2025-05-24,Apple,Produce,0,0,Low
2025-05-25,Apple,Produce,0,0,Low
2025-05-26,Apple,Produce,0,0,Low
2025-05-27,Apple,Produce,0,0,Low
2025-05-28,Apple,Produce,0,0,Low
2025-05-29,Apple,Produce,0,0,Low
2025-05-30,Apple,Produce,0,0,Low
2025-05-31,Apple,Produce,0,0,Low
2025-06-01,Apple,Produce,0,0,Low
2025-06-02,Apple,Produce,0,0,Low
2025-06-03,Apple,Produce,0,0,Low
2025-06-04,Apple,Produce,0,0,Low
2025-06-05,Apple,Produce,0,0,Low
2025-06-06,Apple,Produce,0,0,Low
2025-06-07,Apple,Produce,0,0,Low
2025-06-08,Apple,Produce,0,0,Low
2025-06-09,Apple,Produce,0,0,Low
2025-06-10,Apple,Produce,0,0,Low
2025-06-11,Apple,Produce,0,0,Low
2025-06-12,Apple,Produce,0,0,Low
2025-06-13,Apple,Produce,0,0,Low
2025-06-14,Apple,Produce,0,0,Low
2025-06-15,Apple,Produce,0,0,Low
2025-06-16,Apple,Produce,0,0,Low
2025-06-17,Apple,Produce,0,0,Low
2025-06-18,Apple,Produce,0,0,Low
2025-06-19,Apple,Produce,0,0,Low
2025-06-20,Apple,Produce,0,0,Low
2025-06-21,Apple,Produce,0,0,Low
2025-06-22,Apple,Produce,0,0,Low
2025-06-23,Apple,Produce,0,0,Low
2025-06-24,Apple,Produce,0,0,Low
2025-06-25,Apple,Produce,0,0,Low
2025-06-26,Apple,Produce,0,0,Low
2025-06-27,Apple,Produce,0,0,Low
2025-06-28,Apple,Produce,0,0,Low
2025-06-29,Apple,Produce,0,0,Low
2025-06-30,Apple,Produce,0,0,Low
2025-07-01,Apple,Produce,0,0,Low
2025-07-02,Apple,Produce,0,0,Low
2025-07-03,Apple,Produce,0,0,Low
2025-07-04,Apple,Produce,0,0,Low
2025-07-05,Apple,Produce,0,0,Low
2025-07-06,Apple,Produce,0,0,Low
2025-07-07,Apple,Produce,0,0,Low
2025-07-08,Apple,Produce,0,0,Low
2025-07-09,Apple,Produce,0,0,Low
2025-07-10,Apple,Produce,0,0,Low
2025-07-11,Apple,Produce,0,0,Low
2025-07-12,Apple,Produce,0,0,Low
2025-07-13,Apple,Produce,0,0,Low
2025-07-14,Apple,Produce,0,0,Low
2025-07-15,Apple,Produce,0,0,Low
2025-07-16,Apple,Produce,0,0,Low
2025-07-17,Apple,Produce,0,0,Low
2025-07-18,Apple,Produce,0,0,Low
2025-07-19,Apple,Produce,0,0,Low
2025-07-20,Apple,Produce,0,0,Low
2025-07-21,Apple,Produce,0,0,Low
2025-07-22,Apple,Produce,0,0,Low
2025-07-23,Apple,Produce,0,0,Low
2025-07-24,Apple,Produce,0,0,Low
2025-07-25,Apple,Produce,0,0,Low
2025-07-26,Apple,Produce,0,0,Low
2025-07-27,Apple,Produce,0,0,Low
2025-07-28,Apple,Produce,0,0,Low
2025-07-29,Apple,Produce,0,0,Low
2025-07-30,Apple,Produce,0,0,Low
2025-07-31,Apple,Produce,0,0,Low
2025-08-01,Apple,Produce,0,0,Low
2025-08-02,Apple,Produce,0,0,Low
2025-08-03,Apple,Produce,0,0,Low
2025-08-04,Apple,Produce,0,0,Low
2025-08-05,Apple,Produce,0,0,Low
