date,product_name,demand_qty
2025-01-14,Bread Loaf,8
2025-01-15,Bread Loaf,4
2025-01-16,Bread Loaf,5
2025-01-17,Bread Loaf,4
2025-01-18,Bread Loaf,2
2025-01-19,Bread Loaf,5
2025-01-20,Bread Loaf,2
2025-01-21,Bread Loaf,3
2025-01-22,Bread Loaf,4
2025-01-23,Bread Loaf,1
2025-01-24,Bread Loaf,2
2025-01-25,Bread Loaf,0
2025-01-26,Bread Loaf,10
2025-01-27,Bread Loaf,2
2025-01-28,Bread Loaf,3
2025-01-29,Bread Loaf,3
2025-01-30,Bread Loaf,1
2025-01-31,Bread Loaf,2
2025-02-01,Bread Loaf,0
2025-02-02,Bread Loaf,0
2025-02-03,Bread Loaf,0
2025-02-04,Bread Loaf,2
2025-02-05,Bread Loaf,3
2025-02-06,Bread Loaf,5
2025-02-07,Bread Loaf,0
2025-02-08,Bread Loaf,1
2025-02-09,Bread Loaf,0
2025-02-10,Bread Loaf,0
2025-02-11,Bread Loaf,2
2025-02-12,Bread Loaf,3
2025-02-13,Bread Loaf,1
2025-02-14,Bread Loaf,2
2025-02-15,Bread Loaf,0
2025-02-16,Bread Loaf,2
2025-02-17,Bread Loaf,0
2025-02-18,Bread Loaf,2
2025-02-19,Bread Loaf,0
2025-02-20,Bread Loaf,0
2025-02-21,Bread Loaf,1
2025-02-22,Bread Loaf,0
2025-02-23,Bread Loaf,3
2025-02-24,Bread Loaf,4
2025-02-25,Bread Loaf,2
2025-02-26,Bread Loaf,2
2025-02-27,Bread Loaf,1
2025-02-28,Bread Loaf,2
2025-03-01,Bread Loaf,5
2025-03-02,Bread Loaf,4
2025-03-03,Bread Loaf,0
2025-03-04,Bread Loaf,2
2025-03-05,Bread Loaf,0
2025-03-06,Bread Loaf,3
2025-03-07,Bread Loaf,5
2025-03-08,Bread Loaf,3
2025-03-09,Bread Loaf,2
2025-03-10,Bread Loaf,0
2025-03-11,Bread Loaf,0
2025-03-12,Bread Loaf,0
2025-03-13,Bread Loaf,0
2025-03-14,Bread Loaf,6
2025-03-15,Bread Loaf,0
2025-03-16,Bread Loaf,2
2025-03-17,Bread Loaf,2
2025-03-18,Bread Loaf,2
2025-03-19,Bread Loaf,5
2025-03-20,Bread Loaf,2
2025-03-21,Bread Loaf,0
2025-03-22,Bread Loaf,4
2025-03-23,Bread Loaf,3
2025-03-24,Bread Loaf,2
2025-03-25,Bread Loaf,1
2025-03-26,Bread Loaf,0
2025-03-27,Bread Loaf,1
2025-03-28,Bread Loaf,1
2025-03-29,Bread Loaf,2
2025-03-30,Bread Loaf,3
2025-03-31,Bread Loaf,1
2025-04-01,Bread Loaf,0
2025-04-02,Bread Loaf,1
2025-04-03,Bread Loaf,1
2025-04-04,Bread Loaf,2
2025-04-05,Bread Loaf,4
2025-04-06,Bread Loaf,0
2025-04-07,Bread Loaf,2
2025-04-08,Bread Loaf,3
2025-04-09,Bread Loaf,1
2025-04-10,Bread Loaf,1
2025-04-11,Bread Loaf,0
2025-04-12,Bread Loaf,1
2025-04-13,Bread Loaf,2
2025-04-14,Bread Loaf,1
2025-04-15,Bread Loaf,1
2025-04-16,Bread Loaf,2
2025-04-17,Bread Loaf,2
2025-04-18,Bread Loaf,3
2025-04-19,Bread Loaf,2
2025-04-20,Bread Loaf,0
2025-04-21,Bread Loaf,0
2025-04-22,Bread Loaf,0
2025-04-23,Bread Loaf,0
2025-04-24,Bread Loaf,1
2025-04-25,Bread Loaf,1
2025-04-26,Bread Loaf,2
2025-04-27,Bread Loaf,1
2025-04-28,Bread Loaf,2
2025-04-29,Bread Loaf,1
2025-04-30,Bread Loaf,0
2025-05-01,Bread Loaf,0
2025-05-02,Bread Loaf,0
2025-05-03,Bread Loaf,0
2025-05-04,Bread Loaf,0
2025-05-05,Bread Loaf,3
2025-05-06,Bread Loaf,2
2025-05-07,Bread Loaf,1
2025-05-08,Bread Loaf,2
2025-05-09,Bread Loaf,0
2025-05-10,Bread Loaf,3
2025-05-11,Bread Loaf,2
2025-05-12,Bread Loaf,2
2025-05-13,Bread Loaf,0
2025-05-14,Bread Loaf,1
2025-05-15,Bread Loaf,0
2025-05-16,Bread Loaf,0
2025-05-17,Bread Loaf,2
2025-05-18,Bread Loaf,0
2025-05-19,Bread Loaf,0
2025-05-20,Bread Loaf,3
2025-05-21,Bread Loaf,0
2025-05-22,Bread Loaf,2
2025-05-23,Bread Loaf,0
2025-05-24,Bread Loaf,1
2025-05-25,Bread Loaf,3
2025-05-26,Bread Loaf,3
2025-05-27,Bread Loaf,2
2025-05-28,Bread Loaf,1
2025-05-29,Bread Loaf,0
2025-05-30,Bread Loaf,3
2025-05-31,Bread Loaf,2
2025-06-01,Bread Loaf,0
2025-06-02,Bread Loaf,3
2025-06-03,Bread Loaf,1
2025-06-04,Bread Loaf,0
2025-06-05,Bread Loaf,0
2025-06-06,Bread Loaf,0
2025-06-07,Bread Loaf,1
2025-06-08,Bread Loaf,2
2025-06-09,Bread Loaf,0
2025-06-10,Bread Loaf,4
2025-06-11,Bread Loaf,1
2025-06-12,Bread Loaf,2
2025-06-13,Bread Loaf,2
2025-06-14,Bread Loaf,0
2025-06-15,Bread Loaf,0
2025-06-16,Bread Loaf,2
2025-06-17,Bread Loaf,2
2025-06-18,Bread Loaf,0
2025-06-19,Bread Loaf,3
2025-06-20,Bread Loaf,2
2025-06-21,Bread Loaf,1
2025-06-22,Bread Loaf,2
2025-06-23,Bread Loaf,3
2025-06-24,Bread Loaf,0
2025-06-25,Bread Loaf,2
2025-06-26,Bread Loaf,0
2025-06-27,Bread Loaf,0
2025-06-28,Bread Loaf,1
2025-06-29,Bread Loaf,1
2025-06-30,Bread Loaf,3
2025-07-01,Bread Loaf,1
2025-07-02,Bread Loaf,0
2025-07-03,Bread Loaf,0
2025-07-04,Bread Loaf,0
2025-07-05,Bread Loaf,1
2025-07-06,Bread Loaf,4
2025-07-07,Bread Loaf,1
2025-07-08,Bread Loaf,3
2025-07-09,Bread Loaf,0
2025-07-10,Bread Loaf,0
2025-07-11,Bread Loaf,0
2025-07-12,Bread Loaf,0
2025-07-13,Bread Loaf,0
2025-07-14,Bread Loaf,2
2025-07-15,Bread Loaf,2
2025-07-16,Bread Loaf,3
2025-07-17,Bread Loaf,4
2025-07-18,Bread Loaf,1
2025-07-19,Bread Loaf,3
2025-07-20,Bread Loaf,1
2025-07-21,Bread Loaf,1
2025-07-22,Bread Loaf,0
2025-07-23,Bread Loaf,0
2025-07-24,Bread Loaf,5
2025-07-25,Bread Loaf,0
2025-07-26,Bread Loaf,4
2025-07-27,Bread Loaf,1
2025-07-28,Bread Loaf,0
2025-07-29,Bread Loaf,0
2025-07-30,Bread Loaf,0
2025-07-31,Bread Loaf,1
2025-08-01,Bread Loaf,0
2025-08-02,Bread Loaf,0
2025-08-03,Bread Loaf,0
2025-08-04,Bread Loaf,1
2025-08-05,Bread Loaf,3
2025-08-06,Bread Loaf,0
2025-08-07,Bread Loaf,0
2025-08-08,Bread Loaf,0
2025-08-09,Bread Loaf,0
2025-08-10,Bread Loaf,2
2025-08-11,Bread Loaf,1
2025-08-12,Bread Loaf,0
2025-08-13,Bread Loaf,2
2025-08-14,Bread Loaf,1
2025-08-15,Bread Loaf,3
2025-08-16,Bread Loaf,1
2025-08-17,Bread Loaf,3
2025-08-18,Bread Loaf,1
2025-08-19,Bread Loaf,4
2025-08-20,Bread Loaf,0
2025-08-21,Bread Loaf,3
2025-08-22,Bread Loaf,3
2025-08-23,Bread Loaf,3
2025-08-24,Bread Loaf,0
2025-08-25,Bread Loaf,3
2025-08-26,Bread Loaf,3
2025-08-27,Bread Loaf,5
2025-08-28,Bread Loaf,0
2025-08-29,Bread Loaf,2
2025-08-30,Bread Loaf,1
2025-08-31,Bread Loaf,3
2025-09-01,Bread Loaf,1
2025-09-02,Bread Loaf,0
2025-09-03,Bread Loaf,0
2025-09-04,Bread Loaf,0
2025-09-05,Bread Loaf,1
2025-09-06,Bread Loaf,3
2025-09-07,Bread Loaf,2
2025-09-08,Bread Loaf,5
2025-09-09,Bread Loaf,2
2025-09-10,Bread Loaf,0
2025-09-11,Bread Loaf,0
2025-09-12,Bread Loaf,2
2025-09-13,Bread Loaf,0
2025-09-14,Bread Loaf,0
2025-09-15,Bread Loaf,4
2025-09-16,Bread Loaf,2
2025-09-17,Bread Loaf,0
2025-09-18,Bread Loaf,2
2025-09-19,Bread Loaf,3
2025-09-20,Bread Loaf,2
2025-09-21,Bread Loaf,0
2025-09-22,Bread Loaf,0
2025-09-23,Bread Loaf,0
2025-09-24,Bread Loaf,3
2025-09-25,Bread Loaf,2
2025-09-26,Bread Loaf,3
2025-09-27,Bread Loaf,1
2025-09-28,Bread Loaf,0
2025-09-29,Bread Loaf,0
2025-09-30,Bread Loaf,0
2025-10-01,Bread Loaf,0
2025-10-02,Bread Loaf,4
2025-10-03,Bread Loaf,2
2025-10-04,Bread Loaf,2
2025-10-05,Bread Loaf,1
2025-10-06,Bread Loaf,1
2025-10-07,Bread Loaf,4
2025-10-08,Bread Loaf,2
2025-10-09,Bread Loaf,1
2025-10-10,Bread Loaf,2
2025-10-11,Bread Loaf,1
2025-10-12,Bread Loaf,1
2025-10-13,Bread Loaf,1
2025-10-14,Bread Loaf,0
2025-10-15,Bread Loaf,3
2025-10-16,Bread Loaf,0
2025-10-17,Bread Loaf,1
2025-10-18,Bread Loaf,0
2025-10-19,Bread Loaf,3
2025-10-20,Bread Loaf,1
2025-10-21,Bread Loaf,0
2025-10-22,Bread Loaf,2
2025-10-23,Bread Loaf,1
2025-10-24,Bread Loaf,0
2025-10-25,Bread Loaf,2
2025-10-26,Bread Loaf,0
2025-10-27,Bread Loaf,0
2025-10-28,Bread Loaf,2
2025-10-29,Bread Loaf,3
2025-10-30,Bread Loaf,3
2025-10-31,Bread Loaf,0
2025-11-01,Bread Loaf,0
2025-11-02,Bread Loaf,3
2025-11-03,Bread Loaf,2
2025-11-04,Bread Loaf,3
2025-11-05,Bread Loaf,3
2025-11-06,Bread Loaf,1
2025-11-07,Bread Loaf,3
2025-11-08,Bread Loaf,0
2025-11-09,Bread Loaf,2
2025-11-10,Bread Loaf,3
2025-11-11,Bread Loaf,3
2025-11-12,Bread Loaf,3
2025-11-13,Bread Loaf,0
2025-11-14,Bread Loaf,1
2025-11-15,Bread Loaf,0
2025-11-16,Bread Loaf,1
2025-11-17,Bread Loaf,0
2025-11-18,Bread Loaf,0
2025-11-19,Bread Loaf,3
2025-11-20,Bread Loaf,1
2025-11-21,Bread Loaf,0
2025-11-22,Bread Loaf,0
2025-11-23,Bread Loaf,0
2025-11-24,Bread Loaf,1
2025-11-25,Bread Loaf,4
2025-11-26,Bread Loaf,0
2025-11-27,Bread Loaf,0
2025-11-28,Bread Loaf,1
2025-11-29,Bread Loaf,4
2025-11-30,Bread Loaf,3
2025-12-01,Bread Loaf,3
2025-12-02,Bread Loaf,0
2025-12-03,Bread Loaf,2
2025-12-04,Bread Loaf,0
2025-12-05,Bread Loaf,4
2025-12-06,Bread Loaf,3
2025-12-07,Bread Loaf,3
2025-12-08,Bread Loaf,3
2025-12-09,Bread Loaf,0
2025-12-10,Bread Loaf,0
2025-12-11,Bread Loaf,2
2025-12-12,Bread Loaf,4
2025-12-13,Bread Loaf,0
2025-12-14,Bread Loaf,1
2025-12-15,Bread Loaf,0
2025-12-16,Bread Loaf,0
2025-12-17,Bread Loaf,2
2025-12-18,Bread Loaf,0
2025-12-19,Bread Loaf,2
2025-12-20,Bread Loaf,0
2025-12-21,Bread Loaf,0
2025-12-22,Bread Loaf,2
2025-12-23,Bread Loaf,0
2025-12-24,Bread Loaf,6
2025-12-25,Bread Loaf,0
2025-12-26,Bread Loaf,3
2025-12-27,Bread Loaf,4
2025-12-28,Bread Loaf,1
2025-12-29,Bread Loaf,1
2025-12-30,Bread Loaf,0
2025-12-31,Bread Loaf,2
2025-01-01,Bagel,8
2025-01-02,Bagel,11
2025-01-03,Bagel,10
2025-01-04,Bagel,13
2025-01-05,Bagel,5
2025-01-06,Bagel,5
2025-01-07,Bagel,9
2025-01-08,Bagel,6
2025-01-09,Bagel,5
2025-01-10,Bagel,8
2025-01-11,Bagel,3
2025-01-12,Bagel,4
2025-01-13,Bagel,4
2025-01-14,Bagel,5
2025-01-15,Bagel,3
2025-01-16,Bagel,1
2025-01-17,Bagel,0
2025-01-18,Bagel,1
2025-01-19,Bagel,3
2025-01-20,Bagel,1
2025-01-21,Bagel,0
2025-01-22,Bagel,1
2025-01-23,Bagel,0
2025-01-24,Bagel,4
2025-01-25,Bagel,0
2025-01-26,Bagel,2
2025-01-27,Bagel,0
2025-01-28,Bagel,3
2025-01-29,Bagel,0
2025-01-30,Bagel,0
2025-01-31,Bagel,0
2025-02-01,Bagel,3
2025-02-02,Bagel,0
2025-02-03,Bagel,0
2025-02-04,Bagel,2
2025-02-05,Bagel,0
2025-02-06,Bagel,0
2025-02-07,Bagel,2
2025-02-08,Bagel,1
2025-02-09,Bagel,3
2025-02-10,Bagel,3
2025-02-11,Bagel,0
2025-02-12,Bagel,1
2025-02-13,Bagel,0
2025-02-14,Bagel,0
2025-02-15,Bagel,0
2025-02-16,Bagel,2
2025-02-17,Bagel,4
2025-02-18,Bagel,3
2025-02-19,Bagel,0
2025-02-20,Bagel,2
2025-02-21,Bagel,0
2025-02-22,Bagel,3
2025-02-23,Bagel,3
2025-02-24,Bagel,0
2025-02-25,Bagel,1
2025-02-26,Bagel,0
2025-02-27,Bagel,3
2025-02-28,Bagel,0
2025-03-01,Bagel,2
2025-03-02,Bagel,2
2025-03-03,Bagel,0
2025-03-04,Bagel,1
2025-03-05,Bagel,3
2025-03-06,Bagel,0
2025-03-07,Bagel,0
2025-03-08,Bagel,4
2025-03-09,Bagel,1
2025-03-10,Bagel,2
2025-03-11,Bagel,1
2025-03-12,Bagel,3
2025-03-13,Bagel,0
2025-03-14,Bagel,1
2025-03-15,Bagel,0
2025-03-16,Bagel,1
2025-03-17,Bagel,1
2025-03-18,Bagel,5
2025-03-19,Bagel,4
2025-03-20,Bagel,2
2025-03-21,Bagel,0
2025-03-22,Bagel,4
2025-03-23,Bagel,0
2025-03-24,Bagel,0
2025-03-25,Bagel,2
2025-03-26,Bagel,2
2025-03-27,Bagel,1
2025-03-28,Bagel,2
2025-03-29,Bagel,3
2025-03-30,Bagel,2
2025-03-31,Bagel,3
2025-04-01,Bagel,1
2025-04-02,Bagel,0
2025-04-03,Bagel,1
2025-04-04,Bagel,1
2025-04-05,Bagel,0
2025-04-06,Bagel,0
2025-04-07,Bagel,0
2025-04-08,Bagel,0
2025-04-09,Bagel,2
2025-04-10,Bagel,4
2025-04-11,Bagel,0
2025-04-12,Bagel,0
2025-04-13,Bagel,5
2025-04-14,Bagel,1
2025-04-15,Bagel,2
2025-04-16,Bagel,0
2025-04-17,Bagel,1
2025-04-18,Bagel,0
2025-04-19,Bagel,4
2025-04-20,Bagel,1
2025-04-21,Bagel,0
2025-04-22,Bagel,1
2025-04-23,Bagel,2
2025-04-24,Bagel,0
2025-04-25,Bagel,2
2025-04-26,Bagel,1
2025-04-27,Bagel,2
2025-04-28,Bagel,0
2025-04-29,Bagel,2
2025-04-30,Bagel,1
2025-05-01,Bagel,1
2025-05-02,Bagel,2
2025-05-03,Bagel,2
2025-05-04,Bagel,2
2025-05-05,Bagel,0
2025-05-06,Bagel,2
2025-05-07,Bagel,2
2025-05-08,Bagel,3
2025-05-09,Bagel,0
2025-05-10,Bagel,1
2025-05-11,Bagel,0
2025-05-12,Bagel,6
2025-05-13,Bagel,0
2025-05-14,Bagel,0
2025-05-15,Bagel,2
2025-05-16,Bagel,0
2025-05-17,Bagel,0
2025-05-18,Bagel,1
2025-05-19,Bagel,2
2025-05-20,Bagel,0
2025-05-21,Bagel,3
2025-05-22,Bagel,0
2025-05-23,Bagel,2
2025-05-24,Bagel,1
2025-05-25,Bagel,1
2025-05-26,Bagel,0
2025-05-27,Bagel,1
2025-05-28,Bagel,2
2025-05-29,Bagel,2
2025-05-30,Bagel,3
2025-05-31,Bagel,2
2025-06-01,Bagel,1
2025-06-02,Bagel,0
2025-06-03,Bagel,3
2025-06-04,Bagel,2
2025-06-05,Bagel,1
2025-06-06,Bagel,0
2025-06-07,Bagel,0
2025-06-08,Bagel,1
2025-06-09,Bagel,0
2025-06-10,Bagel,2
2025-06-11,Bagel,0
2025-06-12,Bagel,2
2025-06-13,Bagel,4
2025-06-14,Bagel,0
2025-06-15,Bagel,2
2025-06-16,Bagel,3
2025-06-17,Bagel,0
2025-06-18,Bagel,3
2025-06-19,Bagel,0
2025-06-20,Bagel,1
2025-06-21,Bagel,0
2025-06-22,Bagel,1
2025-06-23,Bagel,0
2025-06-24,Bagel,0
2025-06-25,Bagel,1
2025-06-26,Bagel,0
2025-06-27,Bagel,6
2025-06-28,Bagel,1
2025-06-29,Bagel,4
2025-06-30,Bagel,0
2025-07-01,Bagel,3
2025-07-02,Bagel,1
2025-07-03,Bagel,1
2025-07-04,Bagel,0
2025-07-05,Bagel,1
2025-07-06,Bagel,1
2025-07-07,Bagel,1
2025-07-08,Bagel,0
2025-07-09,Bagel,0
2025-07-10,Bagel,1
2025-07-11,Bagel,4
2025-07-12,Bagel,0
2025-07-13,Bagel,1
2025-07-14,Bagel,1
2025-07-15,Bagel,4
2025-07-16,Bagel,1
2025-07-17,Bagel,2
2025-07-18,Bagel,0
2025-07-19,Bagel,0
2025-07-20,Bagel,4
2025-07-21,Bagel,0
2025-07-22,Bagel,3
2025-07-23,Bagel,0
2025-07-24,Bagel,0
2025-07-25,Bagel,1
2025-07-26,Bagel,0
2025-07-27,Bagel,0
2025-07-28,Bagel,0
2025-07-29,Bagel,0
2025-07-30,Bagel,0
2025-07-31,Bagel,2
2025-08-01,Bagel,0
2025-08-02,Bagel,0
2025-08-03,Bagel,0
2025-08-04,Bagel,2
2025-08-05,Bagel,0
2025-08-06,Bagel,0
2025-08-07,Bagel,1
2025-08-08,Bagel,1
2025-08-09,Bagel,2
2025-08-10,Bagel,2
2025-08-11,Bagel,2
2025-08-12,Bagel,2
2025-08-13,Bagel,2
2025-08-14,Bagel,0
2025-08-15,Bagel,2
2025-08-16,Bagel,1
2025-08-17,Bagel,0
2025-08-18,Bagel,0
2025-08-19,Bagel,3
2025-08-20,Bagel,1
2025-08-21,Bagel,0
2025-08-22,Bagel,0
2025-08-23,Bagel,3
2025-08-24,Bagel,2
2025-08-25,Bagel,2
2025-08-26,Bagel,0
2025-08-27,Bagel,0
2025-08-28,Bagel,0
2025-08-29,Bagel,0
2025-08-30,Bagel,3
2025-08-31,Bagel,0
2025-09-01,Bagel,2
2025-09-02,Bagel,6
2025-09-03,Bagel,0
2025-09-04,Bagel,2
2025-09-05,Bagel,0
2025-09-06,Bagel,0
2025-09-07,Bagel,0
2025-09-08,Bagel,0
2025-09-09,Bagel,2
2025-09-10,Bagel,1
2025-09-11,Bagel,1
2025-09-12,Bagel,1
2025-09-13,Bagel,4
2025-09-14,Bagel,1
2025-09-15,Bagel,1
2025-09-16,Bagel,0
2025-09-17,Bagel,3
2025-09-18,Bagel,3
2025-09-19,Bagel,0
2025-09-20,Bagel,2
2025-09-21,Bagel,3
2025-09-22,Bagel,2
2025-09-23,Bagel,0
2025-09-24,Bagel,0
2025-09-25,Bagel,0
2025-09-26,Bagel,3
2025-09-27,Bagel,3
2025-09-28,Bagel,2
2025-09-29,Bagel,0
2025-09-30,Bagel,4
2025-10-01,Bagel,0
2025-10-02,Bagel,1
2025-10-03,Bagel,2
2025-10-04,Bagel,1
2025-10-05,Bagel,0
2025-10-06,Bagel,0
2025-10-07,Bagel,3
2025-10-08,Bagel,0
2025-10-09,Bagel,2
2025-10-10,Bagel,1
2025-10-11,Bagel,0
2025-10-12,Bagel,2
2025-10-13,Bagel,3
2025-10-14,Bagel,1
2025-10-15,Bagel,2
2025-10-16,Bagel,0
2025-10-17,Bagel,0
2025-10-18,Bagel,1
2025-10-19,Bagel,0
2025-10-20,Bagel,1
2025-10-21,Bagel,4
2025-10-22,Bagel,4
2025-10-23,Bagel,1
2025-10-24,Bagel,0
2025-10-25,Bagel,2
2025-10-26,Bagel,0
2025-10-27,Bagel,0
2025-10-28,Bagel,0
2025-10-29,Bagel,3
2025-10-30,Bagel,2
2025-10-31,Bagel,3
2025-11-01,Bagel,0
2025-11-02,Bagel,0
2025-11-03,Bagel,5
2025-11-04,Bagel,2
2025-11-05,Bagel,1
2025-11-06,Bagel,0
2025-11-07,Bagel,0
2025-11-08,Bagel,6
2025-11-09,Bagel,3
2025-11-10,Bagel,0
2025-11-11,Bagel,3
2025-11-12,Bagel,1
2025-11-13,Bagel,0
2025-11-14,Bagel,0
2025-11-15,Bagel,1
2025-11-16,Bagel,2
2025-11-17,Bagel,1
2025-11-18,Bagel,0
2025-11-19,Bagel,2
2025-11-20,Bagel,3
2025-11-21,Bagel,0
2025-11-22,Bagel,2
2025-11-23,Bagel,1
2025-11-24,Bagel,6
2025-11-25,Bagel,3
2025-11-26,Bagel,0
2025-11-27,Bagel,3
2025-11-28,Bagel,5
2025-11-29,Bagel,0
2025-11-30,Bagel,0
2025-12-01,Bagel,0
2025-12-02,Bagel,2
2025-12-03,Bagel,6
2025-12-04,Bagel,1
2025-12-05,Bagel,0
2025-12-06,Bagel,0
2025-12-07,Bagel,2
2025-12-08,Bagel,1
2025-12-09,Bagel,0
2025-12-10,Bagel,3
2025-12-11,Bagel,0
2025-12-12,Bagel,3
2025-12-13,Bagel,0
2025-12-14,Bagel,0
2025-12-15,Bagel,0
2025-12-16,Bagel,3
2025-12-17,Bagel,0
2025-12-18,Bagel,0
2025-12-19,Bagel,1
2025-12-20,Bagel,1
2025-12-21,Bagel,0
2025-12-22,Bagel,3
2025-12-23,Bagel,3
2025-12-24,Bagel,2
2025-12-25,Bagel,1
2025-12-26,Bagel,0
2025-12-27,Bagel,3
2025-12-28,Bagel,0
2025-12-29,Bagel,0
2025-12-30,Bagel,0
2025-12-31,Bagel,0
2025-01-01,Orange Juice,19
2025-01-02,Orange Juice,19
2025-01-03,Orange Juice,8
2025-01-04,Orange Juice,18
2025-01-05,Orange Juice,9
2025-01-06,Orange Juice,16
2025-01-07,Orange Juice,12
2025-01-08,Orange Juice,6
2025-01-09,Orange Juice,16
2025-01-10,Orange Juice,6
2025-01-11,Orange Juice,8
2025-01-12,Orange Juice,4
2025-01-13,Orange Juice,5
2025-01-14,Orange Juice,6
2025-01-15,Orange Juice,6
2025-01-16,Orange Juice,3
2025-01-17,Orange Juice,5
2025-01-18,Orange Juice,3
2025-01-19,Orange Juice,5
2025-01-20,Orange Juice,0
2025-01-21,Orange Juice,6
2025-01-22,Orange Juice,5
2025-01-23,Orange Juice,0
2025-01-24,Orange Juice,1
2025-01-25,Orange Juice,2
2025-01-26,Orange Juice,0
2025-01-27,Orange Juice,0
2025-01-28,Orange Juice,0
2025-01-29,Orange Juice,1
2025-01-30,Orange Juice,1
2025-01-31,Orange Juice,1
2025-02-01,Orange Juice,0
2025-02-02,Orange Juice,0
2025-02-03,Orange Juice,2
2025-02-04,Orange Juice,3
2025-02-05,Orange Juice,3
2025-02-06,Orange Juice,1
2025-02-07,Orange Juice,0
2025-02-08,Orange Juice,2
2025-02-09,Orange Juice,5
2025-02-10,Orange Juice,0
2025-02-11,Orange Juice,0
2025-02-12,Orange Juice,1
2025-02-13,Orange Juice,2
2025-02-14,Orange Juice,1
2025-02-15,Orange Juice,3
2025-02-16,Orange Juice,0
2025-02-17,Orange Juice,0
2025-02-18,Orange Juice,0
2025-02-19,Orange Juice,2
2025-02-20,Orange Juice,5
2025-02-21,Orange Juice,0
2025-02-22,Orange Juice,2
2025-02-23,Orange Juice,1
2025-02-24,Orange Juice,0
2025-02-25,Orange Juice,2
2025-02-26,Orange Juice,3
2025-02-27,Orange Juice,0
2025-02-28,Orange Juice,1
2025-03-01,Orange Juice,3
2025-03-02,Orange Juice,1
2025-03-03,Orange Juice,0
2025-03-04,Orange Juice,0
2025-03-05,Orange Juice,0
2025-03-06,Orange Juice,1
2025-03-07,Orange Juice,2
2025-03-08,Orange Juice,0
2025-03-09,Orange Juice,1
2025-03-10,Orange Juice,0
2025-03-11,Orange Juice,0
2025-03-12,Orange Juice,0
2025-03-13,Orange Juice,0
2025-03-14,Orange Juice,2
2025-03-15,Orange Juice,2
2025-03-16,Orange Juice,0
2025-03-17,Orange Juice,3
2025-03-18,Orange Juice,4
2025-03-19,Orange Juice,1
2025-03-20,Orange Juice,1
2025-03-21,Orange Juice,0
2025-03-22,Orange Juice,1
2025-03-23,Orange Juice,0
2025-03-24,Orange Juice,0
2025-03-25,Orange Juice,1
2025-03-26,Orange Juice,5
2025-03-27,Orange Juice,1
2025-03-28,Orange Juice,5
2025-03-29,Orange Juice,0
2025-03-30,Orange Juice,0
2025-03-31,Orange Juice,1
2025-04-01,Orange Juice,3
2025-04-02,Orange Juice,0
2025-04-03,Orange Juice,0
2025-04-04,Orange Juice,4
2025-04-05,Orange Juice,2
2025-04-06,Orange Juice,0
2025-04-07,Orange Juice,2
2025-04-08,Orange Juice,0
2025-04-09,Orange Juice,0
2025-04-10,Orange Juice,5
2025-04-11,Orange Juice,4
2025-04-12,Orange Juice,4
2025-04-13,Orange Juice,2
2025-04-14,Orange Juice,1
2025-04-15,Orange Juice,5
2025-04-16,Orange Juice,3
2025-04-17,Orange Juice,3
2025-04-18,Orange Juice,0
2025-04-19,Orange Juice,0
2025-04-20,Orange Juice,1
2025-04-21,Orange Juice,2
2025-04-22,Orange Juice,4
2025-04-23,Orange Juice,0
2025-04-24,Orange Juice,0
2025-04-25,Orange Juice,0
2025-04-26,Orange Juice,2
2025-04-27,Orange Juice,0
2025-04-28,Orange Juice,0
2025-04-29,Orange Juice,3
2025-04-30,Orange Juice,0
2025-05-01,Orange Juice,0
2025-05-02,Orange Juice,0
2025-05-03,Orange Juice,0
2025-05-04,Orange Juice,0
2025-05-05,Orange Juice,2
2025-05-06,Orange Juice,0
2025-05-07,Orange Juice,5
2025-05-08,Orange Juice,0
2025-05-09,Orange Juice,0
2025-05-10,Orange Juice,1
2025-05-11,Orange Juice,2
2025-05-12,Orange Juice,1
2025-05-13,Orange Juice,0
2025-05-14,Orange Juice,0
2025-05-15,Orange Juice,2
2025-05-16,Orange Juice,0
2025-05-17,Orange Juice,4
2025-05-18,Orange Juice,0
2025-05-19,Orange Juice,3
2025-05-20,Orange Juice,2
2025-05-21,Orange Juice,0
2025-05-22,Orange Juice,1
2025-05-23,Orange Juice,0
2025-05-24,Orange Juice,3
2025-05-25,Orange Juice,2
2025-05-26,Orange Juice,0
2025-05-27,Orange Juice,1
2025-05-28,Orange Juice,0
2025-05-29,Orange Juice,4
2025-05-30,Orange Juice,3
2025-05-31,Orange Juice,0
2025-06-01,Orange Juice,0
2025-06-02,Orange Juice,0
2025-06-03,Orange Juice,0
2025-06-04,Orange Juice,0
2025-06-05,Orange Juice,4
2025-06-06,Orange Juice,0
2025-06-07,Orange Juice,2
2025-06-08,Orange Juice,5
2025-06-09,Orange Juice,2
2025-06-10,Orange Juice,1
2025-06-11,Orange Juice,0
2025-06-12,Orange Juice,0
2025-06-13,Orange Juice,0
2025-06-14,Orange Juice,6
2025-06-15,Orange Juice,1
2025-06-16,Orange Juice,2
2025-06-17,Orange Juice,2
2025-06-18,Orange Juice,3
2025-06-19,Orange Juice,2
2025-06-20,Orange Juice,0
2025-06-21,Orange Juice,0
2025-06-22,Orange Juice,0
2025-06-23,Orange Juice,1
2025-06-24,Orange Juice,0
2025-06-25,Orange Juice,0
2025-06-26,Orange Juice,1
2025-06-27,Orange Juice,3
2025-06-28,Orange Juice,0
2025-06-29,Orange Juice,1
